,exchange,symbol,timestamp,local_timestamp,asks[0].price,asks[0].amount,bids[0].price,bids[0].amount,asks[1].price,asks[1].amount,bids[1].price,bids[1].amount,asks[2].price,asks[2].amount,bids[2].price,bids[2].amount,asks[3].price,asks[3].amount,bids[3].price,bids[3].amount,asks[4].price,asks[4].amount,bids[4].price,bids[4].amount,asks[5].price,asks[5].amount,bids[5].price,bids[5].amount,asks[6].price,asks[6].amount,bids[6].price,bids[6].amount,asks[7].price,asks[7].amount,bids[7].price,bids[7].amount,asks[8].price,asks[8].amount,bids[8].price,bids[8].amount,asks[9].price,asks[9].amount,bids[9].price,bids[9].amount,asks[10].price,asks[10].amount,bids[10].price,bids[10].amount,asks[11].price,asks[11].amount,bids[11].price,bids[11].amount,asks[12].price,asks[12].amount,bids[12].price,bids[12].amount,asks[13].price,asks[13].amount,bids[13].price,bids[13].amount,asks[14].price,asks[14].amount,bids[14].price,bids[14].amount,asks[15].price,asks[15].amount,bids[15].price,bids[15].amount,asks[16].price,asks[16].amount,bids[16].price,bids[16].amount,asks[17].price,asks[17].amount,bids[17].price,bids[17].amount,asks[18].price,asks[18].amount,bids[18].price,bids[18].amount,asks[19].price,asks[19].amount,bids[19].price,bids[19].amount,asks[20].price,asks[20].amount,bids[20].price,bids[20].amount,asks[21].price,asks[21].amount,bids[21].price,bids[21].amount,asks[22].price,asks[22].amount,bids[22].price,bids[22].amount,asks[23].price,asks[23].amount,bids[23].price,bids[23].amount,asks[24].price,asks[24].amount,bids[24].price,bids[24].amount
13629,deribit,BTC-PERPETUAL,2020-04-01 00:03:42.041124,1585699422041124,6433.0,22580,6432.5,44920,6433.5,4560,6432.0,7430,6434.0,40,6431.5,4110,6434.5,3810,6431.0,14980,6435.0,14320,6430.5,18530,6435.5,29990,6430.0,20290,6436.0,30820,6429.5,2840,6436.5,53750,6429.0,217160,6437.0,8430,6428.5,49370,6437.5,88930,6428.0,47440,6438.0,1430,6427.5,103400,6438.5,60260,6427.0,32900,6439.0,39310,6426.5,17190,6439.5,22200,6426.0,62650,6440.0,41530,6425.5,2260,6440.5,63140,6425.0,26490,6441.0,60,6424.5,40430,6441.5,36510,6424.0,22550,6442.0,26920,6423.5,95020,6442.5,198160,6423.0,27000,6443.0,20,6422.5,390,6443.5,58540,6422.0,2280,6444.0,95480,6421.5,44000,6444.5,102290,6421.0,93730,6445.0,63700,6420.5,10390
13654,deribit,BTC-PERPETUAL,2020-04-01 00:03:43.007386,1585699423007386,6433.0,22160,6432.5,52310,6433.5,390,6432.0,7450,6434.0,40,6431.5,4110,6434.5,3810,6431.0,14980,6435.0,14320,6430.5,18530,6435.5,29990,6430.0,20290,6436.0,30820,6429.5,2840,6436.5,53750,6429.0,217160,6437.0,8430,6428.5,49370,6437.5,88930,6428.0,47440,6438.0,1430,6427.5,101870,6438.5,46850,6427.0,32900,6439.0,39310,6426.5,17190,6439.5,35620,6426.0,62650,6440.0,41530,6425.5,750,6440.5,63140,6425.0,28020,6441.0,60,6424.5,41940,6441.5,36510,6424.0,22550,6442.0,25230,6423.5,95020,6442.5,163160,6423.0,27000,6443.0,1710,6422.5,390,6443.5,58540,6422.0,2280,6444.0,132480,6421.5,44000,6444.5,102290,6421.0,93730,6445.0,63700,6420.5,10390
13680,deribit,BTC-PERPETUAL,2020-04-01 00:03:44.103222,1585699424103222,6433.0,27120,6432.5,13790,6433.5,20,6432.0,7450,6434.0,3680,6431.5,4110,6434.5,170,6431.0,21410,6435.0,14320,6430.5,9490,6435.5,29990,6430.0,13860,6436.0,30820,6429.5,12880,6436.5,53750,6429.0,217160,6437.0,8430,6428.5,49370,6437.5,88930,6428.0,47440,6438.0,1430,6427.5,101870,6438.5,46850,6427.0,31370,6439.0,57050,6426.5,17190,6439.5,17880,6426.0,81920,6440.0,41530,6425.5,750,6440.5,63140,6425.0,28020,6441.0,60,6424.5,22690,6441.5,20510,6424.0,24060,6442.0,26920,6423.5,95020,6442.5,198160,6423.0,27000,6443.0,18720,6422.5,390,6443.5,58540,6422.0,2280,6444.0,95480,6421.5,44000,6444.5,102290,6421.0,93730,6445.0,63700,6420.5,10390
13694,deribit,BTC-PERPETUAL,2020-04-01 00:03:45.068620,1585699425068620,6433.0,27120,6432.5,31400,6433.5,20,6432.0,7440,6434.0,3680,6431.5,4110,6434.5,170,6431.0,21410,6435.0,14320,6430.5,9490,6435.5,76260,6430.0,13860,6436.0,30820,6429.5,12880,6436.5,53750,6429.0,217160,6437.0,8430,6428.5,49370,6437.5,88930,6428.0,47440,6438.0,1430,6427.5,101870,6438.5,580,6427.0,34080,6439.0,57050,6426.5,17190,6439.5,17880,6426.0,62650,6440.0,41530,6425.5,750,6440.5,63140,6425.0,47290,6441.0,60,6424.5,22690,6441.5,20510,6424.0,21350,6442.0,26920,6423.5,141290,6442.5,198160,6423.0,27000,6443.0,18720,6422.5,390,6443.5,60540,6422.0,2280,6444.0,95480,6421.5,44000,6444.5,102290,6421.0,93730,6445.0,63700,6420.5,10390
13709,deribit,BTC-PERPETUAL,2020-04-01 00:03:46.116335,1585699426116335,6433.0,8620,6432.5,47810,6433.5,20,6432.0,7440,6434.0,40,6431.5,4110,6434.5,3810,6431.0,21410,6435.0,12880,6430.5,9490,6435.5,76260,6430.0,13860,6436.0,30820,6429.5,12880,6436.5,53750,6429.0,217160,6437.0,9870,6428.5,49370,6437.5,88930,6428.0,47440,6438.0,1430,6427.5,101870,6438.5,580,6427.0,34080,6439.0,57050,6426.5,17190,6439.5,17880,6426.0,62650,6440.0,41530,6425.5,750,6440.5,63140,6425.0,47290,6441.0,60,6424.5,68960,6441.5,20510,6424.0,21350,6442.0,26920,6423.5,95020,6442.5,13160,6423.0,27000,6443.0,18720,6422.5,390,6443.5,60540,6422.0,2280,6444.0,280480,6421.5,44000,6444.5,102290,6421.0,93730,6445.0,63700,6420.5,10390
13740,deribit,BTC-PERPETUAL,2020-04-01 00:03:47.099540,1585699427099540,6433.0,11760,6432.5,55030,6433.5,4980,6432.0,7430,6434.0,40,6431.5,4000,6434.5,3810,6431.0,15100,6435.0,12880,6430.5,18640,6435.5,76260,6430.0,20290,6436.0,30820,6429.5,2840,6436.5,53750,6429.0,217160,6437.0,9870,6428.5,49370,6437.5,88930,6428.0,47440,6438.0,1430,6427.5,101870,6438.5,580,6427.0,31370,6439.0,57050,6426.5,17240,6439.5,17880,6426.0,62650,6440.0,41530,6425.5,750,6440.5,63140,6425.0,47290,6441.0,60,6424.5,22690,6441.5,20510,6424.0,67620,6442.0,26920,6423.5,95020,6442.5,13160,6423.0,27000,6443.0,18720,6422.5,3100,6443.5,58540,6422.0,2280,6444.0,282480,6421.5,44000,6444.5,102290,6421.0,93730,6445.0,63700,6420.5,10390
13755,deribit,BTC-PERPETUAL,2020-04-01 00:03:48.024943,1585699428024943,6433.0,12130,6432.5,55010,6433.5,4610,6432.0,7430,6434.0,40,6431.5,4000,6434.5,3810,6431.0,21530,6435.0,12880,6430.5,9490,6435.5,76260,6430.0,13860,6436.0,30820,6429.5,12900,6436.5,53750,6429.0,217160,6437.0,9870,6428.5,49370,6437.5,88930,6428.0,47440,6438.0,1430,6427.5,101870,6438.5,580,6427.0,31370,6439.0,57050,6426.5,17240,6439.5,17880,6426.0,62650,6440.0,41530,6425.5,750,6440.5,63140,6425.0,47290,6441.0,60,6424.5,22690,6441.5,20510,6424.0,67620,6442.0,26920,6423.5,95020,6442.5,13160,6423.0,27000,6443.0,18720,6422.5,3100,6443.5,58540,6422.0,2280,6444.0,282480,6421.5,44000,6444.5,102290,6421.0,93730,6445.0,63700,6420.5,10390
13762,deribit,BTC-PERPETUAL,2020-04-01 00:03:49.093327,1585699429093327,6433.0,12130,6432.5,55120,6433.5,4610,6432.0,7430,6434.0,40,6431.5,4000,6434.5,3810,6431.0,21410,6435.0,12880,6430.5,9490,6435.5,76260,6430.0,13860,6436.0,30820,6429.5,12680,6436.5,53750,6429.0,217160,6437.0,9750,6428.5,49370,6437.5,88930,6428.0,47440,6438.0,9410,6427.5,101870,6438.5,580,6427.0,31370,6439.0,57190,6426.5,17240,6439.5,17880,6426.0,62650,6440.0,41530,6425.5,750,6440.5,63140,6425.0,47290,6441.0,60,6424.5,22690,6441.5,20510,6424.0,67670,6442.0,26920,6423.5,95020,6442.5,13160,6423.0,27000,6443.0,18720,6422.5,3100,6443.5,58540,6422.0,2280,6444.0,282480,6421.5,44000,6444.5,102290,6421.0,93730,6445.0,63700,6420.5,10340
13835,deribit,BTC-PERPETUAL,2020-04-01 00:03:50.045219,1585699430045219,6433.5,1820,6433.0,95590,6434.0,410,6432.5,5710,6434.5,11410,6432.0,7430,6435.0,12880,6431.5,4000,6435.5,29990,6431.0,21410,6436.0,77090,6430.5,9490,6436.5,53750,6430.0,14260,6437.0,8310,6429.5,12680,6437.5,89050,6429.0,232640,6438.0,11430,6428.5,33490,6438.5,180,6428.0,47440,6439.0,57050,6427.5,101870,6439.5,17880,6427.0,31370,6440.0,41530,6426.5,17240,6440.5,63140,6426.0,81920,6441.0,60,6425.5,750,6441.5,20510,6425.0,28020,6442.0,26920,6424.5,22690,6442.5,13160,6424.0,21400,6443.0,18720,6423.5,90020,6443.5,58540,6423.0,73270,6444.0,282480,6422.5,3100,6444.5,102290,6422.0,2280,6445.0,63700,6421.5,44000,6445.5,13410,6421.0,93730
13866,deribit,BTC-PERPETUAL,2020-04-01 00:03:51.051334,1585699431051334,6433.5,41530,6433.0,37320,6434.0,3680,6432.5,4230,6434.5,170,6432.0,1000,6435.0,12880,6431.5,4000,6435.5,29990,6431.0,21530,6436.0,77090,6430.5,9490,6436.5,53750,6430.0,7830,6437.0,9750,6429.5,12680,6437.5,89050,6429.0,232640,6438.0,15430,6428.5,33490,6438.5,180,6428.0,47440,6439.0,57050,6427.5,101870,6439.5,4460,6427.0,31370,6440.0,43220,6426.5,17240,6440.5,63140,6426.0,81920,6441.0,60,6425.5,750,6441.5,20510,6425.0,28020,6442.0,25230,6424.5,22690,6442.5,13770,6424.0,21400,6443.0,18720,6423.5,90020,6443.5,60540,6423.0,73270,6444.0,293290,6422.5,3100,6444.5,102290,6422.0,2280,6445.0,63700,6421.5,44000,6446.0,2720,6421.0,93730
13876,deribit,BTC-PERPETUAL,2020-04-01 00:03:52.039164,1585699432039164,6433.5,45170,6433.0,28520,6434.0,40,6432.5,1020,6434.5,170,6432.0,1000,6435.0,12880,6431.5,4000,6435.5,29990,6431.0,21530,6436.0,77090,6430.5,9490,6436.5,53750,6430.0,7830,6437.0,9750,6429.5,12680,6437.5,89050,6429.0,232640,6438.0,15430,6428.5,33490,6438.5,180,6428.0,65150,6439.0,39310,6427.5,84160,6439.5,22200,6427.0,31370,6440.0,43220,6426.5,17240,6440.5,63140,6426.0,62650,6441.0,60,6425.5,750,6441.5,20510,6425.0,47290,6442.0,25230,6424.5,22690,6442.5,13770,6424.0,21400,6443.0,18720,6423.5,90020,6443.5,60540,6423.0,73270,6444.0,293290,6422.5,3100,6444.5,102290,6422.0,2280,6445.0,63700,6421.5,44000,6446.0,2720,6421.0,93730
13912,deribit,BTC-PERPETUAL,2020-04-01 00:03:53.028394,1585699433028394,6433.5,42530,6433.0,31940,6434.0,3680,6432.5,1000,6434.5,170,6432.0,1110,6435.0,12880,6431.5,7210,6435.5,29990,6431.0,31410,6436.0,77090,6430.5,9490,6436.5,54100,6430.0,7830,6437.0,9750,6429.5,12680,6437.5,89050,6429.0,232640,6438.0,16150,6428.5,33490,6438.5,180,6428.0,65880,6439.0,38960,6427.5,84160,6439.5,21870,6427.0,31370,6440.0,43220,6426.5,17240,6440.5,63140,6426.0,62650,6441.0,60,6425.5,750,6441.5,20510,6425.0,47290,6442.0,25230,6424.5,22690,6442.5,13760,6424.0,21400,6443.0,18720,6423.5,90020,6443.5,60540,6423.0,73270,6444.0,293290,6422.5,3100,6444.5,102290,6422.0,2280,6445.0,63700,6421.5,44000,6446.0,2720,6421.0,93730
13945,deribit,BTC-PERPETUAL,2020-04-01 00:03:54.013260,1585699434013260,6433.5,35840,6433.0,31940,6434.0,19560,6432.5,1000,6434.5,170,6432.0,2470,6435.0,10,6431.5,17210,6435.5,29990,6431.0,21410,6436.0,77090,6430.5,9490,6436.5,54100,6430.0,7830,6437.0,9750,6429.5,12680,6437.5,89050,6429.0,232640,6438.0,30440,6428.5,33490,6438.5,180,6428.0,65880,6439.0,31100,6427.5,84160,6439.5,22170,6427.0,31370,6440.0,36780,6426.5,17190,6440.5,63140,6426.0,62650,6441.0,60,6425.5,750,6441.5,20510,6425.0,47290,6442.0,25230,6424.5,22690,6442.5,13760,6424.0,21400,6443.0,18720,6423.5,90020,6443.5,60620,6423.0,73270,6444.0,293290,6422.5,3100,6444.5,102290,6422.0,2280,6445.0,63700,6421.5,44000,6446.0,2720,6421.0,93730
14023,deribit,BTC-PERPETUAL,2020-04-01 00:03:55.004276,1585699435004276,6433.5,87210,6433.0,1350,6434.0,8130,6432.5,1000,6434.5,24670,6432.0,1000,6435.0,100560,6431.5,7210,6435.5,29990,6431.0,2110,6436.0,21560,6430.5,7690,6436.5,17630,6430.0,13980,6437.0,26000,6429.5,21300,6437.5,88930,6429.0,238920,6438.0,15760,6428.5,33490,6438.5,12490,6428.0,19480,6439.0,26360,6427.5,84160,6439.5,22030,6427.0,32750,6440.0,23220,6426.5,48520,6440.5,56140,6426.0,26120,6441.0,16800,6425.5,14340,6441.5,110510,6425.0,28020,6442.0,25070,6424.5,22690,6442.5,177170,6424.0,21420,6443.0,20,6423.5,20800,6443.5,60620,6423.0,73270,6444.0,43870,6422.5,38100,6444.5,126770,6422.0,2280,6445.0,63700,6421.5,21910,6446.0,1030,6421.0,183730
14045,deribit,BTC-PERPETUAL,2020-04-01 00:03:56.217406,1585699436217406,6433.5,132180,6433.0,1540,6434.0,54380,6432.5,1000,6434.5,24670,6432.0,1000,6435.0,9290,6431.5,4210,6435.5,29990,6431.0,2110,6436.0,21680,6430.5,7690,6436.5,17510,6430.0,13980,6437.0,26000,6429.5,19500,6437.5,89530,6429.0,215900,6438.0,15760,6428.5,35290,6438.5,30230,6428.0,1770,6439.0,26360,6427.5,84160,6439.5,3990,6427.0,50460,6440.0,23220,6426.5,48520,6440.5,56140,6426.0,26120,6441.0,16800,6425.5,14340,6441.5,110510,6425.0,28020,6442.0,25070,6424.5,41910,6442.5,212170,6424.0,21420,6443.0,20,6423.5,1530,6443.5,60620,6423.0,73270,6444.0,8870,6422.5,38100,6444.5,126770,6422.0,2280,6445.0,63700,6421.5,21910,6446.0,1030,6421.0,183730
14068,deribit,BTC-PERPETUAL,2020-04-01 00:03:57.042377,1585699437042377,6433.5,132180,6433.0,1330,6434.0,52940,6432.5,1020,6434.5,24670,6432.0,1000,6435.0,1560,6431.5,4210,6435.5,53140,6431.0,2110,6436.0,21560,6430.5,7690,6436.5,4570,6430.0,13980,6437.0,26330,6429.5,19500,6437.5,88880,6429.0,215900,6438.0,15380,6428.5,35290,6438.5,30230,6428.0,1770,6439.0,26360,6427.5,84160,6439.5,3990,6427.0,50460,6440.0,23060,6426.5,48520,6440.5,56300,6426.0,61120,6441.0,16800,6425.5,14340,6441.5,110510,6425.0,28020,6442.0,25070,6424.5,41910,6442.5,212170,6424.0,21420,6443.0,2020,6423.5,1530,6443.5,58620,6423.0,73270,6444.0,8870,6422.5,390,6444.5,126770,6422.0,2280,6445.0,63700,6421.5,21910,6446.0,1030,6421.0,183730
14080,deribit,BTC-PERPETUAL,2020-04-01 00:03:58.060938,1585699438060938,6433.5,132130,6433.0,1330,6434.0,52940,6432.5,1020,6434.5,24670,6432.0,1000,6435.0,10820,6431.5,4210,6435.5,43750,6431.0,2110,6436.0,21560,6430.5,7690,6436.5,4570,6430.0,13980,6437.0,26330,6429.5,19500,6437.5,88580,6429.0,200420,6438.0,15680,6428.5,35290,6438.5,30320,6428.0,17250,6439.0,26360,6427.5,84160,6439.5,3990,6427.0,50460,6440.0,23060,6426.5,48520,6440.5,56300,6426.0,26120,6441.0,32310,6425.5,14340,6441.5,130000,6425.0,28020,6442.0,25070,6424.5,41910,6442.5,212170,6424.0,56370,6443.0,2020,6423.5,1530,6443.5,23620,6423.0,73270,6444.0,8870,6422.5,390,6444.5,126770,6422.0,2280,6445.0,63700,6421.5,21910,6446.0,1030,6421.0,183730
14095,deribit,BTC-PERPETUAL,2020-04-01 00:03:59.042604,1585699439042604,6433.5,102730,6433.0,12630,6434.0,52920,6432.5,1020,6434.5,24670,6432.0,1000,6435.0,1550,6431.5,4210,6435.5,53180,6431.0,2110,6436.0,21550,6430.5,7690,6436.5,4570,6430.0,13980,6437.0,24810,6429.5,19500,6437.5,89180,6429.0,200420,6438.0,15070,6428.5,35290,6438.5,30320,6428.0,17250,6439.0,26350,6427.5,84160,6439.5,3990,6427.0,50460,6440.0,23060,6426.5,48520,6440.5,57810,6426.0,62640,6441.0,32300,6425.5,14340,6441.5,95000,6425.0,28020,6442.0,25060,6424.5,43420,6442.5,212170,6424.0,19830,6443.0,2020,6423.5,40,6443.5,23620,6423.0,73270,6444.0,43870,6422.5,390,6444.5,126770,6422.0,2270,6445.0,63700,6421.5,21910,6446.0,1030,6421.0,183730
14114,deribit,BTC-PERPETUAL,2020-04-01 00:04:00.074771,1585699440074771,6433.5,99090,6433.0,12630,6434.0,52920,6432.5,1010,6434.5,24670,6432.0,1000,6435.0,1440,6431.5,4210,6435.5,53290,6431.0,3470,6436.0,21550,6430.5,17690,6436.5,4450,6430.0,13980,6437.0,21930,6429.5,19500,6437.5,93580,6429.0,200420,6438.0,15670,6428.5,35290,6438.5,18150,6428.0,17250,6439.0,26350,6427.5,84160,6439.5,3990,6427.0,50460,6440.0,23060,6426.5,48520,6440.5,57810,6426.0,62640,6441.0,32300,6425.5,14340,6441.5,95000,6425.0,28020,6442.0,42700,6424.5,43420,6442.5,212170,6424.0,3000,6443.0,2020,6423.5,40,6443.5,23540,6423.0,45600,6444.0,8870,6422.5,46660,6444.5,126770,6422.0,2270,6445.0,98700,6421.5,21910,6446.0,1030,6421.0,183730
14141,deribit,BTC-PERPETUAL,2020-04-01 00:04:01.226304,1585699441226304,6433.5,102730,6433.0,1350,6434.0,8090,6432.5,1000,6434.5,70940,6432.0,1000,6435.0,9310,6431.5,4210,6435.5,43750,6431.0,2110,6436.0,21550,6430.5,17690,6436.5,4970,6430.0,14380,6437.0,21410,6429.5,19100,6437.5,93580,6429.0,200420,6438.0,15370,6428.5,35290,6438.5,30340,6428.0,17250,6439.0,26350,6427.5,84160,6439.5,3990,6427.0,50460,6440.0,23360,6426.5,48520,6440.5,57810,6426.0,27640,6441.0,67300,6425.5,14340,6441.5,95000,6425.0,28020,6442.0,25060,6424.5,43420,6442.5,211570,6424.0,38000,6443.0,2020,6423.5,40,6443.5,23540,6423.0,45600,6444.0,9480,6422.5,46660,6444.5,126770,6422.0,2270,6445.0,63700,6421.5,21910,6446.0,1030,6421.0,183730
14157,deribit,BTC-PERPETUAL,2020-04-01 00:04:02.034159,1585699442034159,6433.5,99200,6433.0,1350,6434.0,8090,6432.5,1000,6434.5,70940,6432.0,1000,6435.0,9310,6431.5,4210,6435.5,43750,6431.0,2110,6436.0,21550,6430.5,19050,6436.5,4970,6430.0,14380,6437.0,24410,6429.5,19100,6437.5,93580,6429.0,200420,6438.0,15370,6428.5,50770,6438.5,30340,6428.0,1770,6439.0,26350,6427.5,84160,6439.5,3990,6427.0,50460,6440.0,23360,6426.5,48520,6440.5,57810,6426.0,27640,6441.0,67300,6425.5,14340,6441.5,95000,6425.0,28020,6442.0,25060,6424.5,43420,6442.5,211570,6424.0,38000,6443.0,2020,6423.5,40,6443.5,23540,6423.0,45600,6444.0,9480,6422.5,46660,6444.5,126770,6422.0,2270,6445.0,63700,6421.5,21910,6446.0,1030,6421.0,183730
14179,deribit,BTC-PERPETUAL,2020-04-01 00:04:03.019604,1585699443019604,6433.5,98830,6433.0,1350,6434.0,8090,6432.5,1000,6434.5,70940,6432.0,1630,6435.0,9310,6431.5,4210,6435.5,43750,6431.0,2110,6436.0,21550,6430.5,19050,6436.5,4970,6430.0,14380,6437.0,21410,6429.5,19100,6437.5,93580,6429.0,200420,6438.0,8370,6428.5,50770,6438.5,30340,6428.0,1720,6439.0,26350,6427.5,84160,6439.5,4290,6427.0,50460,6440.0,23060,6426.5,48520,6440.5,64810,6426.0,27640,6441.0,67300,6425.5,14340,6441.5,95000,6425.0,28020,6442.0,25060,6424.5,43420,6442.5,211570,6424.0,38000,6443.0,2020,6423.5,40,6443.5,23540,6423.0,45600,6444.0,9480,6422.5,46660,6444.5,126770,6422.0,2270,6445.0,63700,6421.5,21910,6446.0,1030,6421.0,183730
14207,deribit,BTC-PERPETUAL,2020-04-01 00:04:04.127077,1585699444127077,6433.5,98830,6433.0,1350,6434.0,8090,6432.5,1000,6434.5,70940,6432.0,1630,6435.0,9310,6431.5,4210,6435.5,43750,6431.0,2110,6436.0,21550,6430.5,19050,6436.5,4970,6430.0,14380,6437.0,21410,6429.5,19100,6437.5,93580,6429.0,200420,6438.0,8370,6428.5,50770,6438.5,30340,6428.0,1720,6439.0,39230,6427.5,84160,6439.5,3990,6427.0,50460,6440.0,23060,6426.5,48520,6440.5,64810,6426.0,27640,6441.0,67300,6425.5,14340,6441.5,95000,6425.0,28020,6442.0,25060,6424.5,43420,6442.5,211570,6424.0,38000,6443.0,2020,6423.5,40,6443.5,23540,6423.0,45600,6444.0,9480,6422.5,46660,6444.5,126770,6422.0,2270,6445.0,63700,6421.5,21910,6446.0,1030,6421.0,183730
14235,deribit,BTC-PERPETUAL,2020-04-01 00:04:05.103863,1585699445103863,6433.5,98830,6433.0,1350,6434.0,6650,6432.5,1000,6434.5,70940,6432.0,1630,6435.0,10760,6431.5,4210,6435.5,30340,6431.0,2110,6436.0,21680,6430.5,19050,6436.5,18260,6430.0,13980,6437.0,21410,6429.5,19500,6437.5,93580,6429.0,224320,6438.0,8070,6428.5,50770,6438.5,30640,6428.0,1720,6439.0,39230,6427.5,84160,6439.5,3990,6427.0,50460,6440.0,23060,6426.5,48520,6440.5,64810,6426.0,27640,6441.0,67300,6425.5,14340,6441.5,95000,6425.0,28020,6442.0,25060,6424.5,43420,6442.5,211570,6424.0,38000,6443.0,2020,6423.5,40,6443.5,23540,6423.0,45600,6444.0,9480,6422.5,46660,6444.5,126770,6422.0,2270,6445.0,63700,6421.5,21910,6446.0,1030,6421.0,183730
14241,deribit,BTC-PERPETUAL,2020-04-01 00:04:06.090086,1585699446090086,6433.5,98830,6433.0,1340,6434.0,6650,6432.5,1000,6434.5,70940,6432.0,1630,6435.0,10760,6431.5,4210,6435.5,30340,6431.0,2110,6436.0,21680,6430.5,19050,6436.5,18260,6430.0,13980,6437.0,21420,6429.5,21300,6437.5,93580,6429.0,224320,6438.0,8080,6428.5,48970,6438.5,30640,6428.0,1720,6439.0,39230,6427.5,84160,6439.5,3990,6427.0,50460,6440.0,23060,6426.5,48520,6440.5,64810,6426.0,27640,6441.0,67300,6425.5,14340,6441.5,95000,6425.0,28020,6442.0,25060,6424.5,43420,6442.5,211570,6424.0,38000,6443.0,2020,6423.5,40,6443.5,23540,6423.0,45600,6444.0,9480,6422.5,46660,6444.5,126770,6422.0,2270,6445.0,63700,6421.5,21910,6446.0,1030,6421.0,183730
14261,deribit,BTC-PERPETUAL,2020-04-01 00:04:07.004993,1585699447004993,6433.5,111440,6433.0,1330,6434.0,8090,6432.5,1020,6434.5,70940,6432.0,1000,6435.0,9320,6431.5,4210,6435.5,43750,6431.0,2110,6436.0,21680,6430.5,7690,6436.5,4850,6430.0,13980,6437.0,24420,6429.5,21300,6437.5,88580,6429.0,224320,6438.0,8080,6428.5,48970,6438.5,30640,6428.0,1720,6439.0,39540,6427.5,84160,6439.5,3990,6427.0,50460,6440.0,23060,6426.5,48520,6440.5,64810,6426.0,27640,6441.0,67300,6425.5,14340,6441.5,95000,6425.0,28020,6442.0,25060,6424.5,43420,6442.5,211570,6424.0,3000,6443.0,2020,6423.5,40,6443.5,23540,6423.0,45600,6444.0,9480,6422.5,81660,6444.5,126770,6422.0,2270,6445.0,63700,6421.5,21910,6446.0,1030,6421.0,183730
14676,deribit,BTC-PERPETUAL,2020-04-01 00:04:08.005649,1585699448005649,6430.5,208480,6430.0,1840,6431.0,13860,6428.5,32790,6431.5,1110,6428.0,880,6432.0,98920,6427.5,188320,6432.5,5540,6427.0,33010,6433.0,4330,6426.5,79510,6433.5,17430,6426.0,54550,6434.5,31620,6425.5,14170,6435.0,120,6425.0,14440,6435.5,91140,6424.5,40340,6436.0,47970,6424.0,4530,6436.5,670,6423.5,46690,6437.0,38130,6423.0,27000,6437.5,43490,6422.5,390,6438.0,8950,6422.0,2440,6438.5,27960,6421.5,65330,6439.0,127550,6421.0,51490,6439.5,3990,6420.5,1120,6440.0,8070,6420.0,44350,6440.5,64090,6419.0,55470,6441.0,30210,6418.5,155820,6441.5,1540,6418.0,170,6442.0,25060,6417.5,4750,6442.5,198160,6417.0,19350,6443.0,3710,6416.5,9300
14905,deribit,BTC-PERPETUAL,2020-04-01 00:04:09.002932,1585699449002932,6429.5,129980,6429.0,1790,6430.0,16480,6428.5,20,6430.5,48790,6428.0,530,6431.0,60130,6427.5,4320,6431.5,25280,6427.0,2040,6432.0,1000,6426.5,3520,6432.5,2440,6426.0,4880,6433.0,30050,6425.5,26800,6433.5,74250,6425.0,93380,6434.0,23080,6424.5,29060,6434.5,42580,6424.0,35470,6435.0,120,6423.5,231550,6435.5,32100,6423.0,27000,6436.0,21900,6422.5,390,6436.5,90550,6422.0,2270,6437.0,4670,6421.5,62280,6437.5,40580,6421.0,51490,6438.0,16970,6420.5,1290,6438.5,12460,6420.0,24950,6439.0,73610,6419.0,110580,6439.5,115680,6418.5,65820,6440.0,29390,6418.0,170,6440.5,24810,6417.5,13030,6441.0,20800,6417.0,19350,6441.5,186680,6416.5,12460
15091,deribit,BTC-PERPETUAL,2020-04-01 00:04:10.020181,1585699450020181,6429.0,139460,6428.5,60,6429.5,4760,6428.0,530,6430.0,77910,6427.0,440,6430.5,48250,6426.5,5140,6431.0,1000,6426.0,5590,6431.5,34550,6425.5,25550,6432.0,82770,6425.0,56450,6432.5,1000,6424.5,1650,6433.0,56570,6424.0,38280,6433.5,3010,6423.5,46670,6434.5,31260,6423.0,33550,6435.0,12750,6422.5,55050,6435.5,25430,6422.0,2270,6436.0,25250,6421.5,62120,6436.5,90550,6421.0,5220,6437.0,70970,6420.5,1120,6437.5,40280,6420.0,71220,6438.0,135240,6419.5,17950,6438.5,16410,6419.0,5690,6439.0,37420,6418.5,30820,6439.5,24170,6418.0,170,6440.0,10070,6417.5,48030,6440.5,24810,6417.0,169350,6441.0,4060,6416.5,120950,6441.5,1680,6416.0,90050
15154,deribit,BTC-PERPETUAL,2020-04-01 00:04:11.007787,1585699451007787,6429.0,38740,6428.5,2230,6429.5,1560,6428.0,530,6430.0,77910,6427.0,650,6430.5,51450,6426.5,8450,6431.0,1000,6426.0,14630,6431.5,34570,6425.5,13750,6432.0,89200,6425.0,47450,6432.5,1400,6424.5,18810,6433.0,50140,6424.0,14180,6433.5,2600,6423.5,1670,6434.5,47290,6423.0,44830,6435.0,100,6422.5,67630,6435.5,23030,6422.0,82270,6436.0,25250,6421.5,41910,6436.5,90550,6421.0,5220,6437.0,70780,6420.5,1000,6437.5,40280,6420.0,24950,6438.0,100430,6419.5,46430,6438.5,18320,6419.0,24110,6439.0,72420,6418.5,30820,6439.5,24170,6418.0,170,6440.0,8070,6417.5,13150,6440.5,24930,6417.0,76580,6441.0,39660,6416.5,244180,6441.5,1680,6416.0,90050
